text,id
"""Kids are sad, their parents too. 

Kids get high in the spare bedroom. 

We grow up and move away. 

The seasons p… https://t.co/y3BRZ6hjIo",5
@ProfessorSerigo @JoeBiden Shame on you? Openly killing black men? You have that backwards black men are openly kil… https://t.co/vzAEtUdEOL,5
@OkayNathi Khanya said it’s really sad that she has been so conditioned to media training. There’s never been a tim… https://t.co/Zjbw3DNpEc,5
Sitting here reading these pickme tweets...I feel sad for women in this generation.....like yall hate your own fathers I bet!,5
listening to my sad spotify playlist 😔🤚💔,5
@MariaAnnColeman my whole life is sad girl hours but especially in the night time,5
@CharlotteKhuma3 @SiveXaluva I hope they are paid handsomely. It will sad if they do all these for mahala.,5
@B4Red3 💔💔😪🙏🙏thought's and prayer's to you and your family at this very sad time🙏for Brinkley hope she get's better soon.x,5
@manish_saarthi Really sad!,5
Got to spend some time with family today celebrating for mum's birthday tomorrow! I got drunk and took cute photos… https://t.co/5K96ZrOXEf,5
@onIypain go to sad song &lt;//3,5
I am sad about SCUMMVM perhaps I should craft a new game about facsism .,5
Im lowkey sad @BTS_twt hasnt tweeted anything for D-2 of ON:E ☹😞 #BTSxBBMAs #BTSconcertDay2,5
AC3 really makes me really sad. It had the potential to being my favorite AC of all time but so much of it falls fl… https://t.co/UxY4IhxEft,5
"you know what's sad? I'm 17, no money, l live in the Philippines and still have not watched jd's new movies huhue",5
The world system is just messed up and it's sad that as Nigerians we feel more divided than being together. Someone… https://t.co/xKXYNw4UHY,5
"giiiirrrrrrrllllll, not to sound sad but I haven’t even had my first love,,,,am I ugly????????",5
Dude this is supposed to be a spooky ghost story not a sad cry story 😒,5
"@JenDeguire Thanks for the text hun! Please tell Syd &amp; Caleb I said hi! Yes, the concert was AMAZING! I’m just gett… https://t.co/nsaKPDQUR6",5
"I wanna watch some good movies i have on my list buuut there’s a but,,, bc i know im gonna be sad after watching it… https://t.co/5Ixa0gSf9Q",5
i wanna CRY. i’m not sad but i’m a dreamer and my ideas make me emotional,5
i’ve never cried harder than i have way i have watching the last episode of bly manor. jesus like it’s so sad but s… https://t.co/ZuP4io1W7Q,5
@monsrennata sad fact but true:'),5
@Cheddar2point0 why u sad? u ok? cheer up,5
instead of being sad about getting stood up tonight why not play a game of ✨which vibrator makes me cum the hardest✨,5
@jinsiIk y u making me sad,5
"Suresh Raina,  please come back and Play for CSK  to restore Glory !
5 losses out of 7 matches thus year is very ve… https://t.co/cXpi6GS854",5
@Galactic_Bear72 @ray79500665 You made galactic bear sad lol,5
Mail on Sunday in the gutter like the Daily Mail I see. Sad to see the demise of once readable newspapers. https://t.co/iUiEJ4ivDW,5
@Joey_Cook_39 @DARUSSIANBADGER I’m sad them shits sold out in like 12 hours and I couldn’t get it,5
If jaehyun’s pcs are not selfies of him with pink hair I’m gon be so sad dawg,5
Me anytime there is an international break😔. Sad times https://t.co/ZFPawU8wpb,5
"Feeling paranoid and anxious, and sad",5
@CrimsonHeron @FZroNsonicManFa But ur still sad xd,5
"@riseupmelbourne Sad, pathetic, obhorrent..  👎👎",5
I had to come get me some wings lol this shit sad.,5
@pozzy_shimi Hey dont be sad keep fighting and please pray medyo ups and down CD4 na nilagay mo think of a positive… https://t.co/KhZwEgfCDx,5
a country that can’t provide the basic amenities of life. So sad https://t.co/4lkjlKeMBY,5
"""It was brilliant time in my life and I was really sad to leave if I'm honest. I found a flat in Glenfield and just… https://t.co/Kj7mf4mmoW",5
@ellethebrave Tbh yeah this is sad 😕,5
@SkylarJordan It was funny. 2020 is sad world where no one can make jokes. Comedy was meant to poke fun at things w… https://t.co/PwaFc5WWFP,5
im really bouta be 20 im sad yall my teenage years is over,5
"It’s sad they have to do this, because natural habitat is being destroyed so quickly https://t.co/NVpIlbs541",5
im so sad,5
"@koalaiskyutiee_ Specious teume, we are together okay! I know it’s sad and frustrated but we must stay strong and remain a peaceful fandom",5
@AngeloACSilva @readyeddie90210 @PenguinUKBooks The Secret Commonwealth is heartbreaking. Lyra and Pan's wounded relationship... So sad.,5
"I've been feeling sad lately 
#LONELY #SadGirl",5
oh no *pushes hair back* thats so sad yuna *bites lip* im so sorry to hear that *twerks* thats just so sad *body ro… https://t.co/XDAmkgDNh9,5
sad day 😪,5
when u get drunk to have a good time but u just end up getting sad bc u miss blandi and autermn :(,5
"THIS IS BULLSHIT

WHAT THE FUCK KIND OF ENDING IS THAT

IM SO SAD",5
@LeslieMarshall It’s really hard for me to understand how Christians can vote for candidates who support the murder… https://t.co/xhZd2sW0XI,5
"@donwinslow @JoeBiden This is funny, sad and quick-
""buy me a ticket to *anywhere* but where this crazy white people are!""",5
"It is so sad tbh,
Everything happening in the country is sooooo sad
My heart feels burdened.
💔💔💔",5
"“When you’re happy you enjoy the music, but when you’re sad you understand the lyrics. “",5
i’m soo sad i don’t feel at my place in one of my favorite gcs anymore...,5
Been so sad fck,5
im so sad i couldve seen this exquisite setlist irl,5
"@4ndoWtf @SqueakzFN You clearly don’t watch, the team is a bit shambles I know, but fresh is doing his best they ha… https://t.co/5gjcWpNVX8",5
I'm sad but I smile. That's my life.,5
@prncsselaizamae Sleep² sad idle,5
"@maswalkhurooo It’s sad to see that happen, not a lot of people are willing to be open to it",5
@kaoyukie GORGEOUS BUT SAD KAORI I hope your wifi will be back soon!!,5
yeonjun is the type of boyfriend to sing and serenade you literally whenever. you washing dishes? he’s singing to y… https://t.co/YuMMJmG93E,5
sad bc im not drunk rn,5
im so sad wtf :( i love pepper,5
im so sad...... https://t.co/8mKzlW2kGK,5
sad o'clock,5
Really am so sad for what is going on in Ethiopian politics starting from when Hachalu was killed I was shocked and… https://t.co/gjCbBZenUI,5
On day four of being ignored and I look cute but sad 😔,5
It’s so sad that redwood trees aren’t as plentiful as they used to be. They used to cover much of the Pacific North… https://t.co/u73DDwlUKk,5
@Gao_S_Y im so sad😭,5
"@ushijimababe Every sad moments in Naruto, esp this https://t.co/PBUEeIDaxC",5
"Finally, for the first time, I saw improvement in the Blood Reports.

Sad part. These are reports in the Medical Do… https://t.co/uG42flxBHq",5
im gonna go listen to 1d and be sad bye 👍,5
It’s sad + horny hrs goodnighttt 💀,5
"@duke59142799 Nah ok real talk abt bc, there’s a lot that I do really enjoy, but I just wish I could like it more y… https://t.co/lcmLz1jsVp",5
modules ft. sad songs in a rainy day aw8 deretso breakdown ba to HAHAHA char,5
@Sandhups2 We are sad to know that your experience was not satisfactory. Please share your service ID and registere… https://t.co/5K8ucE9Fg1,5
@fuckH0m0ph0bes_ Thats sad for him,5
@sagheerosman It’s sad that he is going to be the biggest victim of his own ambition. I am getting a feeling it’s a… https://t.co/0Fnm3S9Ask,5
It's so sad that I even feel safer without the presence of a police officer than with the presence of one....cos I… https://t.co/rSd1GL9cph,5
Sad day for our AUSC family today.  Coach Bahia (or Grandpa Bahia as I called him when I coached his two grandsons)… https://t.co/wkvw7roJqy,5
It seems that @BBCRadio4 has changed its 'Sunday worship' broadcast for a new dull magazine on ethical and religiou… https://t.co/D6BflQHj6u,5
"Hugs matter. If one of your family/friends is sad, please hug them if you can. Because hugs really matter.",5
@Baperdiary_ Yahh sad,5
@liberal_slayerr Usually our academic history books start from 13th century....sad truth,5
@Clairelabrador8 yea that’s sad,5
@brenna_saurus Sad girl hour is a new thing?!,5
Another sad but salutary example of the power of advance care/health directives to overcome the pathos and destruct… https://t.co/JfMNLsuacB,5
@taehyungsnoona7 Don’t make me sad 😭😭😭 i really wanna see it too.,5
@CamelSanctuary Sad person. Sorry t hear this.  Keep your spirit💝,5
@MoulanaOfficial V sad news,5
"So sad swing this 😭😭 Rest in peace Jimoh Isiaq

No!!!!!! 
For the blood of those that has been killed, govt must… https://t.co/oaZZHmaUjl",5
@BlackSocialist3 @NowItsOurTurn1 @THCommunard @With_A_Whimper_ It's sad what Trump has created hate!!,5
i’m a bit sad rn guys who wants to cheer me up? 🥺👉🏼👈🏼,5
"@afiercemind @Anthony13396399 @SexytotheNorth Sad and poignet.  
I too know loss. 
My mother &amp; my spouse.
I have le… https://t.co/PLvCnQxYxs",5
really sad,5
"@bellak_127 and yk what hobi’s not sad in that vlive, and jungkook deserves the love he receives",5
@Davina43744166 @BkPeuze This is very sad,5
@axios Sad that the taliban see him as amazing. That should make you think.  Like Hitler giving you the thumbs up.,5
ugh my heart 🥺🥺🥺 i’m so sad like fr,5
@thegolds9 Being single for life isn't sad?,5
"my a,e is sad Le ro am jeuse flexing pride I may look like a poop pee so friend qiesrooemsemiee",5
"@asercandro YES OMG i have to stop myself from binging but it’s also very, VERY sad :(",5
"Akshay Kumar's rare film gets OOT release ..?
Do not believe ..
Very disappointing? Even though The cinema will ope… https://t.co/gLg377ryY9",5
So sad 😞 rip jimoh 💔😪 https://t.co/aswXqt9DNF,5
"@Sunflower6h no sad ending for me xD
its a no no",5
We strongly condemn that the religious scholar  Maulana Dr. Adil Khan Madzilla was brutally martyred in Karachi. Ma… https://t.co/vbLgolFfHx,5
"Bro I would deadass give him $20 almost every week cause he said he didn’t make enough sometimes , I would always s… https://t.co/LMheL1I2bJ",5
@tommyinnit tommy innit once again proving his inferiority via his ineptitude with Women and Girls. Sad!,5
@dazzlng_ Sad truth 💔,5
@JuliaDeNiro so sad to hear that,5
"@xMeTaLkNiGhTx @suicifeeee @unhumanizd @whatwhatshoe @kyotiiiX I'm not impressed anymore after reading that explanation, me is sad",5
"@navarro_Danielj @after_theaction It's very sad that he left the screen with the vocal ""black guns matter"" shirt gu… https://t.co/A7TCwaQVQr",5
I’m sad about my birthday,5
Idk whether to be happy or sad that Jungkook wasn't in a manbun,5
@izngrr my mom doesn't make asian food super often 🙁 so Sad,5
"Is it sad, that I just wanna end my night dancing norteñas with someone. 💕",5
@_justinnn16 y justin sad &gt;:((,5
@cypherslothh there’s a special place in hell for people who produce sad dog movies,5
"@teamsecret That was sad , they broke the submarine",5
Or serie or tv show or whatever. Im too emotional and sad,5
@RahulKohli13 Same sad story we see time and time again. Actor get famous and turns to coke to celebrate. Sad sad s… https://t.co/bEztRPxPl8,5
how many people don’t love themselves.....it’s sad.,5
"do you ever get that sudden feeling that whenever you're happy, you just suddenly get sad knowing that the happiness won't last long?....",5
i really sad see this what y'all gonna expect they just has iron:( https://t.co/4dJELDNx09,5
"Someone Needs To Explain: The Upcoming Games In The ‘Mario,’ ‘GTA,’ and ‘Metal Gear Solid’ Series Are All Called ‘The Sands Of Time’. SAD!",5
@Sleepisforlife thats sad,5
"Brad Pitt’s Girlfriend Nicole Poturalski Slams Her ""Rude and Sad"" Haters https://t.co/oGYl4IHpVC",5
Im so excited but already sad,5
Peter + Wendy | Sad Song https://t.co/VzC7VOY2nO via @YouTube,5
@Ali_F_Alizada @UN @OSCE 😥💔🤲so sad,5
"#EndPoliceBrutality #NigerianLivesMatter
SAD! video of Jimoh Isaiq's father weeping uncontrollably after his son wa… https://t.co/WaSqtDnyoX",5
"Sad news, just as Armenia &amp; Azerbaijan agree to ceasefire.

I can only imagine how hard past 2 months have been for… https://t.co/Re6S33lJzm",5
@xiaohenys IM SO SAD IT WAS SO CUTE 😭😭😭,5
".... thoughts 
You wander?  I’m sad with u
Inadequate with u consistently frustrated with u it’s no good with u
I w… https://t.co/lzgs7RSDff",5
Sad but true. https://t.co/uv9XRZ5jaX,5
I'm the big sad. All cuz gacha. https://t.co/7loWe3dnFP,5
it so sad i’m really funny 😆😆😆 LOOK at me,5
Why are you BARKING theyre SAD,5
@redsteeze Kind of sad that they would unfollow just because they don't agree with every little thing you say.,5
while waiting for the concert im crying to lordes music bc it was raining n rain makes me sad n nervous😀 https://t.co/3I6FVorNEE,5
"Fun fact actually really really sad fact : stop kissing Bella thorne now please girll, she clearly wasn't comfortable now stahhhpp😬😵",5
@onlythe_bravest I’m okay. Thank you love. Just a little sad,5
THE INTERNET IS SO SLOW I CANT WATCH INKIGAYO I AM SAD,5
Ah i feel sleepy and sad wtf,5
"@matthaig1 I honestly don't know what I could have done differently. But maybe just, allow yourself to be sad more.",5
@Ericsoccer18 @Katyroseeeee I’m sad too 💔,5
@monamie2006 And the sad part is every time these sindhis elects them,5
@SINGSOOLlNG Oh it’s okay dw they only rlly make me feel horrible when I’m actually sad but like I’m good now ! But… https://t.co/0UUgzvJujX,5
"This night is kinda shit, how do I explain how I’m feeling I don’t know... I guess I’m really sad but I’ll try and… https://t.co/tvmND0yLjE",5
people in chat trying to do the I NEED YOU fanchat... Im sad now again,5
@AKTraderFace @chrollololol @adndotcom Watching someone try so desperately to defend a president who’s being endors… https://t.co/EHFXs2CbKk,5
